,SaleDollarCnt
10482,673500.0
10483,290000.0
10484,1037000.0
10485,635000.0
10486,299000.0
10487,680000.0
10488,545000.0
10489,670000.0
10490,2100000.0
10491,768000.0
10492,348500.0
10493,922000.0
10494,700000.0
10495,281000.0
10496,1630000.0
10497,797000.0
10498,2330000.0
10499,1000000.0
10500,323880.0
10501,833100.0
10502,1700000.0
10503,495000.0
10504,204000.0
10505,377000.0
10506,920000.0
10507,365000.0
10508,318200.0
10509,439900.0
10510,1360000.0
10511,1600000.0
10512,507000.0
10513,359000.0
10514,425000.0
10515,431000.0
10516,319995.0
10517,372000.0
10518,903880.0
10519,457750.0
10520,835100.0
10521,350000.0
10522,565000.0
10523,530000.0
10524,755000.0
10525,610000.0
10526,650000.0
10527,589950.0
10528,752000.0
10529,280000.0
10530,923000.0
10531,3400000.0
10532,1360000.0
10533,369950.0
10534,625000.0
10535,615000.0
10536,355000.0
10537,552500.0
10538,165000.0
10539,314000.0
10540,915000.0
10541,525000.0
10542,545000.0
10543,665950.0
10544,1708000.0
10545,850000.0
10546,290000.0
10547,1500000.0
10548,386000.0
10549,307000.0
10550,419950.0
10551,1230000.0
10552,295500.0
10553,1095000.0
10554,808000.0
10555,319950.0
10556,644000.0
10557,915000.0
10558,402000.0
10559,545000.0
10560,880000.0
10561,379995.0
10562,878000.0
10563,445000.0
10564,635000.0
10565,470000.0
10566,875000.0
10567,295000.0
10568,500000.0
10569,319995.0
10570,895000.0
10571,1075000.0
10572,365000.0
10573,1583000.0
10574,375000.0
10575,699000.0
10576,425000.0
10577,521500.0
10578,830000.0
10579,770000.0
10580,380000.0
10581,1450000.0
10582,520000.0
10583,435000.0
10584,623000.0
10585,890000.0
10586,559950.0
10587,515000.0
10588,457950.0
10589,367500.0
10590,729000.0
10591,800000.0
10592,1348000.0
10593,1073000.0
10594,279950.0
10595,675000.0
10596,585000.0
10597,385100.0
10598,380250.0
10599,418800.0
10600,360000.0
10601,925000.0
10602,750000.0
10603,375000.0
10604,315000.0
10605,1180000.0
10606,455000.0
10607,625000.0
10608,359950.0
10609,549000.0
10610,340000.0
10611,424990.0
10612,812500.0
10613,285000.0
10614,489000.0
10615,272000.0
10616,851500.0
10617,495000.0
10618,326950.0
10619,673000.0
10620,519950.0
10621,315000.0
10622,359000.0
10623,675000.0
10624,339900.0
10625,300000.0
10626,321000.0
10627,810000.0
10628,677000.0
10629,695000.0
10630,776000.0
10631,660000.0
10632,605000.0
10633,679000.0
10634,316950.0
10635,354950.0
10636,295000.0
10637,499900.0
10638,672000.0
10639,350500.0
10640,435472.0
10641,334000.0
10642,588000.0
10643,414888.0
10644,1200000.0
10645,865000.0
10646,362500.0
10647,415000.0
10648,754100.0
10649,420000.0
10650,530000.0
10651,1077000.0
10652,800000.0
10653,494800.0
10654,1165000.0
10655,400000.0
10656,515000.0
10657,565000.0
10658,420000.0
10659,1450000.0
10660,900000.0
10661,725000.0
10662,428475.0
10663,755000.0
10664,858000.0
10665,900000.0
10666,815000.0
10667,540000.0
10668,423000.0
10669,515889.0
10670,269000.0
10671,749950.0
10672,840000.0
10673,435000.0
10674,809000.0
10675,840000.0
10676,300000.0
10677,384000.0
10678,727500.0
10679,752000.0
10680,523165.0
10681,708200.0
10682,1910000.0
10683,340000.0
10684,479900.0
10685,1600000.0
10686,680000.0
10687,941000.0
10688,342000.0
10689,380000.0
10690,649500.0
10691,920000.0
10692,275000.0
10693,437500.0
10694,935000.0
10695,1545000.0
10696,365000.0
10697,391000.0
10698,295000.0
10699,375000.0
10700,574000.0
10701,495000.0
10702,1110000.0
10703,425000.0
10704,493000.0
10705,409800.0
10706,422000.0
10707,645000.0
10708,523500.0
10709,497500.0
10710,471991.0
10711,930000.0
10712,354950.0
10713,380000.0
10714,252000.0
10715,475000.0
10716,389900.0
10717,515000.0
10718,282000.0
10719,425742.0
10720,1050000.0
10721,289950.0
10722,465000.0
10723,394000.0
10724,585000.0
10725,369950.0
10726,343000.0
10727,685000.0
10728,345000.0
10729,730000.0
10730,535800.0
10731,435000.0
10732,525000.0
10733,494900.0
10734,1350000.0
10735,2450000.0
10736,520000.0
10737,440000.0
10738,725000.0
10739,386500.0
10740,384950.0
10741,685000.0
10742,745000.0
10743,335000.0
10744,305000.0
10745,935000.0
10746,535000.0
10747,342000.0
10748,727500.0
10749,585000.0
10750,795000.0
10751,300000.0
10752,295000.0
10753,369000.0
10754,650000.0
10755,359500.0
10756,655000.0
10757,699950.0
10758,272500.0
10759,350000.0
10760,295000.0
10761,715000.0
10762,1005000.0
10763,321000.0
10764,840000.0
10765,389000.0
10766,650000.0
10767,699999.0
10768,676000.0
10769,635000.0
10770,891000.0
10771,355900.0
10772,755000.0
10773,386000.0
10774,630000.0
10775,393000.0
10776,625000.0
10777,375000.0
10778,510000.0
10779,364950.0
10780,435000.0
10781,625000.0
10782,427000.0
10783,445000.0
10784,399950.0
10785,555000.0
10786,333000.0
10787,390000.0
10788,570000.0
10789,419950.0
10790,1990000.0
10791,430000.0
10792,775000.0
10793,816000.0
10794,410500.0
10795,710000.0
10796,860000.0
10797,1735000.0
10798,515000.0
10799,385000.0
10800,309000.0
10801,3345000.0
10802,421500.0
10803,349950.0
10804,20000.0
10805,362000.0
10806,1570000.0
10807,756188.0
10808,837000.0
10809,987000.0
10810,605000.0
10811,720000.0
10812,750000.0
10813,750000.0
10814,649950.0
10815,659000.0
10816,599999.0
10817,798000.0
10818,448000.0
10819,489500.0
10820,424950.0
10821,580000.0
10822,770000.0
10823,275000.0
10824,659000.0
10825,426101.0
10826,449950.0
10827,379990.0
10828,328000.0
10829,318950.0
10830,412000.0
10831,780000.0
10832,350000.0
10833,590000.0
10834,358000.0
10835,239950.0
10836,935000.0
10837,1325000.0
10838,355000.0
10839,700000.0
10840,1050000.0
10841,570000.0
10842,500000.0
10843,331000.0
10844,504000.0
10845,745000.0
10846,374000.0
10847,334950.0
10848,2500000.0
10849,380000.0
10850,1455450.0
10851,282000.0
10852,855005.0
10853,608500.0
10854,355000.0
10855,867550.0
10856,675000.0
10857,345000.0
10858,633858.0
10859,445000.0
10860,333950.0
10861,440000.0
10862,399000.0
10863,467000.0
10864,359995.0
10865,235500.0
10866,435967.0
10867,487500.0
10868,434950.0
10869,675000.0
10870,992000.0
10871,374999.0
10872,423950.0
10873,380000.0
10874,1048000.0
10875,392137.0
10876,650000.0
10877,1150000.0
10878,402458.0
10879,474900.0
10880,401000.0
10881,587000.0
10882,1112280.0
10883,1858320.0
10884,391000.0
10885,380000.0
10886,413000.0
10887,950000.0
10888,410000.0
10889,295000.0
10890,679592.0
10891,409950.0
10892,537000.0
10893,407500.0
10894,399990.0
10895,1200000.0
10896,285800.0
10897,1022992.0
10898,724500.0
10899,760000.0
10900,420000.0
10901,317950.0
10902,469990.0
10903,359221.0
10904,730000.0
10905,389800.0
10906,569000.0
10907,312950.0
10908,504700.0
10909,651052.0
10910,469003.0
10911,410784.0
10912,1199000.0
10913,1400000.0
10914,458000.0
10915,565000.0
10916,1349950.0
10917,395000.0
10918,269950.0
10919,715000.0
10920,636800.0
10921,469549.0
10922,397000.0
10923,455000.0
10924,1090000.0
10925,334950.0
10926,545000.0
10927,362800.0
10928,895000.0
10929,348000.0
10930,368550.0
10931,799980.0
10932,650000.0
10933,730000.0
10934,554990.0
10935,779900.0
10936,807500.0
10937,720000.0
10938,550000.0
10939,400095.0
10940,2000000.0
10941,554000.0
10942,311000.0
10943,277400.0
10944,665000.0
10945,637000.0
10946,395000.0
10947,435000.0
10948,441000.0
10949,1085612.0
10950,300000.0
10951,750000.0
10952,518000.0
10953,500000.0
10954,835000.0
10955,1577570.0
10956,716500.0
10957,525000.0
10958,402792.0
10959,1025000.0
10960,279950.0
10961,525000.0
10962,589000.0
10963,515000.0
10964,386000.0
10965,855000.0
10966,875000.0
10967,499000.0
10968,875000.0
10969,476000.0
10970,1535000.0
10971,710000.0
10972,399950.0
10973,426000.0
10974,450000.0
10975,701000.0
10976,687500.0
10977,396595.0
10978,1550000.0
10979,633000.0
10980,576000.0
10981,1007500.0
10982,885000.0
10983,430100.0
10984,369000.0
10985,575000.0
10986,690000.0
10987,552900.0
10988,848500.0
10989,549950.0
10990,405000.0
10991,365000.0
10992,331210.0
10993,355000.0
10994,840000.0
10995,398500.0
10996,599832.0
10997,375000.0
10998,499900.0
10999,500000.0
11000,1440000.0
11001,463000.0
11002,1150000.0
11003,683407.0
11004,274950.0
11005,757500.0
11006,336000.0
11007,375000.0
11008,477000.0
11009,349855.0
11010,529000.0
11011,472000.0
11012,270000.0
11013,735000.0
11014,565000.0
11015,366000.0
11016,482500.0
11017,401000.0
11018,430000.0
11019,915000.0
11020,403024.0
11021,589000.0
11022,589000.0
11023,479950.0
11024,534950.0
11025,315000.0
11026,379900.0
11027,618290.0
11028,400000.0
11029,923654.0
11030,640000.0
11031,829900.0
11032,664500.0
11033,440000.0
11034,545950.0
11035,572000.0
11036,1050000.0
11037,687001.0
11038,750000.0
11039,875000.0
11040,419830.0
11041,418500.0
11042,815000.0
11043,540000.0
11044,640000.0
11045,415000.0
11046,515000.0
11047,640000.0
11048,1350000.0
11049,760000.0
11050,552000.0
11051,669000.0
11052,358000.0
11053,390000.0
11054,454950.0
11055,719950.0
11056,615000.0
11057,635000.0
11058,495000.0
11059,406500.0
11060,390000.0
11061,326000.0
11062,469000.0
11063,829950.0
11064,605000.0
11065,1181543.0
11066,980000.0
11067,830000.0
11068,535000.0
11069,299950.0
11070,635912.0
11071,730000.0
11072,406443.0
11073,414500.0
11074,428000.0
11075,729000.0
11076,415000.0
11077,619000.0
11078,540000.0
11079,587500.0
11080,365000.0
11081,1400000.0
11082,620998.0
11083,629950.0
11084,344900.0
11085,1314950.0
11086,1029000.0
11087,715000.0
11088,424900.0
11089,394000.0
11090,1470000.0
11091,500000.0
11092,915000.0
11093,925000.0
11094,1125000.0
11095,852600.0
11096,650000.0
11097,839704.0
11098,370000.0
11099,884096.0
11100,552500.0
11101,317850.0
11102,303000.0
11103,770000.0
11104,249950.0
11105,355000.0
11106,287500.0
11107,589900.0
11108,880000.0
11109,389950.0
11110,325000.0
11111,882807.0
11112,420000.0
11113,568100.0
11114,410000.0
11115,765000.0
11116,356000.0
11117,779950.0
11118,454450.0
11119,839950.0
11120,745000.0
11121,274950.0
11122,480000.0
11123,1150999.0
11124,1600000.0
11125,498000.0
11126,328000.0
11127,1250000.0
11128,420935.0
11129,918000.0
11130,349950.0
11131,316500.0
11132,595000.0
11133,330000.0
11134,782088.0
11135,448500.0
11136,560000.0
11137,603000.0
11138,450000.0
11139,550830.0
11140,980000.0
11141,506600.0
11142,436500.0
11143,399950.0
11144,805000.0
11145,825000.0
11146,411441.0
11147,353000.0
11148,674000.0
11149,433190.0
11150,745000.0
11151,378000.0
11152,680000.0
11153,431094.0
11154,750000.0
11155,434015.0
11156,370000.0
11157,550000.0
11158,600000.0
11159,919950.0
11160,345000.0
11161,320000.0
11162,351000.0
11163,606800.0
11164,655000.0
11165,579950.0
11166,469900.0
11167,877080.0
11168,312500.0
11169,566000.0
11170,410532.0
11171,306950.0
11172,1402000.0
11173,887000.0
11174,895000.0
11175,388633.0
11176,998000.0
11177,380000.0
11178,475000.0
11179,489000.0
11180,616954.0
11181,320000.0
11182,700251.0
11183,100000.0
11184,609000.0
11185,320000.0
11186,375669.0
11187,351500.0
11188,423000.0
11189,1435000.0
11190,385000.0
11191,367490.0
11192,414990.0
11193,380000.0
11194,1070000.0
11195,350000.0
11196,329990.0
11197,344990.0
11198,415724.0
11199,779000.0
11200,358990.0
11201,322589.0
11202,373500.0
11203,925000.0
11204,885000.0
11205,477500.0
11206,887250.0
11207,598800.0
11208,455000.0
11209,245500.0
11210,488740.0
11211,1175000.0
11212,329900.0
11213,474900.0
11214,236000.0
11215,467800.0
11216,326900.0
11217,425000.0
11218,1440000.0
11219,585000.0
11220,811500.0
11221,825000.0
11222,297900.0
11223,285000.0
11224,335900.0
11225,296900.0
11226,420000.0
11227,335900.0
11228,406000.0
11229,1005100.0
11230,312900.0
11231,302900.0
11232,265000.0
11233,770000.0
11234,411500.0
11235,455000.0
11236,459290.0
11237,350000.0
11238,449900.0
11239,935000.0
11240,285000.0
11241,355000.0
11242,302900.0
11243,351000.0
11244,594588.0
11245,356705.0
11246,353440.0
11247,490000.0
11248,307900.0
11249,339900.0
11250,288000.0
11251,359900.0
11252,450000.0
11253,852000.0
11254,645000.0
11255,299000.0
11256,500000.0
11257,415000.0
11258,461000.0
11259,310900.0
11260,602500.0
11261,456350.0
11262,417500.0
11263,599990.0
11264,316200.0
11265,485000.0
11266,300000.0
11267,375000.0
11268,425000.0
11269,316475.0
11270,400000.0
11271,410000.0
11272,382000.0
11273,600000.0
11274,877500.0
11275,317500.0
11276,999000.0
11277,344000.0
11278,359000.0
11279,349900.0
11280,355000.0
11281,620000.0
11282,354450.0
11283,309000.0
11284,999990.0
11285,875000.0
11286,835000.0
11287,324500.0
11288,897000.0
11289,359500.0
11290,729999.0
11291,488000.0
11292,490000.0
11293,825000.0
11294,560000.0
11295,264000.0
11296,263000.0
11297,282000.0
11298,440000.0
11299,381000.0
11300,689500.0
11301,359950.0
11302,537000.0
11303,780000.0
11304,347000.0
11305,643451.0
11306,729950.0
11307,585000.0
11308,666368.0
11309,545888.0
11310,573981.0
11311,565000.0
11312,639900.0
11313,515888.0
11314,749950.0
11315,749950.0
11316,765000.0
11317,665000.0
11318,665000.0
11319,557000.0
11320,765000.0
11321,445000.0
11322,635000.0
11323,820000.0
11324,719950.0
11325,589000.0
11326,720000.0
11327,549950.0
11328,459950.0
11329,625000.0
11330,699950.0
11331,739950.0
11332,450000.0
11333,761821.0
11334,502000.0
11335,719950.0
11336,625880.0
11337,620000.0
11338,699950.0
11339,1020000.0
11340,731500.0
11341,1125000.0
11342,425000.0
11343,701000.0
11344,817533.0
11345,950968.0
11346,540000.0
11347,834950.0
11348,819950.0
11349,939950.0
11350,354950.0
11351,834950.0
11352,906000.0
11353,650000.0
11354,316000.0
11355,481000.0
11356,830000.0
11357,600000.0
11358,905000.0
11359,1158878.0
11360,975000.0
11361,681450.0
11362,669950.0
11363,1100000.0
11364,953517.0
11365,460000.0
11366,485000.0
11367,397635.0
11368,341117.0
11369,409379.0
11370,424000.0
11371,405441.0
11372,379400.0
11373,486245.0
11374,676000.0
11375,477500.0
11376,649950.0
11377,775900.0
11378,377745.0
11379,875000.0
11380,399900.0
11381,349900.0
11382,1550000.0
11383,374900.0
11384,940000.0
11385,1579950.0
11386,1195000.0
11387,346980.0
11388,465000.0
11389,815000.0
11390,439180.0
11391,522450.0
11392,384900.0
11393,438955.0
11394,364400.0
11395,858135.0
11396,495000.0
11397,468320.0
11398,570550.0
11399,360360.0
11400,744950.0
11401,747500.0
11402,744950.0
11403,455950.0
11404,469950.0
11405,557490.0
11406,605000.0
11407,600329.0
11408,1617913.0
11409,536000.0
11410,420000.0
11411,172650.0
11412,919950.0
11413,385000.0
11414,1095000.0
11415,1269950.0
11416,317270.0
11417,469950.0
11418,1052000.0
11419,910000.0
11420,913025.0
11421,999990.0
11422,443159.0
11423,1065990.0
11424,1575000.0
11425,924990.0
11426,760715.0
11427,410950.0
11428,1189950.0
11429,789979.0
11430,862031.0
11431,1512000.0
11432,944976.0
11433,1085000.0
11434,852500.0
11435,358390.0
11436,975000.0
11437,1695000.0
11438,440000.0
11439,800078.0
11440,1029990.0
11441,825000.0
11442,1005000.0
11443,789950.0
11444,994000.0
11445,1550000.0
11446,949990.0
11447,1150000.0
11448,2399990.0
11449,827954.0
11450,1350000.0
11451,609999.0
11452,1165000.0
11453,783957.0
11454,789380.0
11455,429950.0
11456,326722.0
11457,1060000.0
11458,1895000.0
11459,758481.0
11460,899000.0
11461,790000.0
11462,584500.0
11463,400000.0
11464,1049990.0
11465,1223402.0
11466,866717.0
11467,2700000.0
11468,565000.0
11469,876600.0
11470,789800.0
11471,909990.0
11472,442527.0
11473,990000.0
11474,1118990.0
11475,879990.0
11476,399000.0
11477,395000.0
11478,465000.0
11479,235000.0
11480,1175000.0
11481,485000.0
11482,1436000.0
11483,445000.0
11484,979950.0
11485,1011950.0
11486,803950.0
11487,310000.0
11488,1295990.0
11489,498000.0
11490,695000.0
11491,1199990.0
11492,944950.0
11493,1339990.0
11494,1250000.0
11495,1309990.0
11496,1450000.0
11497,545000.0
11498,1068950.0
11499,834950.0
11500,655000.0
11501,780000.0
11502,899000.0
11503,770900.0
11504,393000.0
11505,1100000.0
11506,981454.0
11507,929950.0
11508,351289.0
11509,392140.0
11510,695529.0
11511,455547.0
11512,445000.0
11513,689863.0
11514,700415.0
11515,950000.0
11516,950000.0
11517,554995.0
11518,599995.0
11519,402785.0
11520,939950.0
11521,393939.0
11522,373290.0
11523,619017.0
11524,840000.0
11525,584995.0
11526,630000.0
11527,645500.0
11528,346623.0
11529,664495.0
11530,365955.0
11531,622633.0
11532,415672.0
11533,399720.0
11534,919950.0
11535,929900.0
11536,337310.0
11537,925000.0
11538,799950.0
11539,1200000.0
11540,340134.0
11541,705000.0
11542,719995.0
11543,612995.0
11544,364740.0
11545,417001.0
11546,597025.0
11547,884500.0
11548,917900.0
11549,930000.0
11550,624995.0
11551,644218.0
11552,599995.0
11553,403483.0
11554,950000.0
11555,349318.0
11556,423231.0
11557,930000.0
11558,622762.0
11559,426558.0
11560,914990.0
11561,1104990.0
11562,539990.0
11563,954990.0
11564,560000.0
11565,935000.0
11566,419900.0
11567,547936.0
11568,449900.0
11569,925990.0
11570,490841.0
11571,849990.0
11572,529990.0
11573,849000.0
11574,799950.0
11575,462900.0
11576,419950.0
11577,882364.0
11578,470466.0
11579,925990.0
11580,720000.0
11581,995000.0
11582,1007450.0
11583,489990.0
11584,515000.0
11585,569900.0
11586,880000.0
11587,572900.0
